STATIONS_ID;MESS_DATUM;QN;RS_01;RS_IND_01;eor
         73;202303311021;    2;   0.01;-999;eor
         73;202303311022;    2;   0.00;-999;eor
         73;202303311023;    2;   0.00;-999;eor
         73;202303311024;    2;   0.00;-999;eor
         73;202303311025;    2;   0.00;-999;eor
         73;202303311026;    2;   0.01;-999;eor
         73;202303311027;    2;   0.00;-999;eor
         73;202303311028;    2;   0.00;-999;eor
         73;202303311029;    2;   0.00;-999;eor
         73;202303311030;    2;   0.00;-999;eor
         73;202303311031;    2;   0.00;-999;eor
         73;202303311032;    2;   0.00;-999;eor
         73;202303311033;    2;   0.00;-999;eor
         73;202303311034;    2;   0.00;-999;eor
         73;202303311035;    2;   0.00;-999;eor
         73;202303311036;    2;   0.00;-999;eor
         73;202303311037;    2;   0.00;-999;eor
         73;202303311038;    2;   0.00;-999;eor
         73;202303311039;    2;   0.00;-999;eor
         73;202303311040;    2;   0.00;-999;eor
         73;202303311041;    2;   0.00;-999;eor
         73;202303311042;    2;   0.00;-999;eor
         73;202303311043;    2;   0.00;-999;eor
         73;202303311044;    2;   0.00;-999;eor
         73;202303311045;    2;   0.00;-999;eor
         73;202303311046;    2;   0.00;-999;eor
         73;202303311047;    2;   0.00;-999;eor
         73;202303311048;    2;   0.00;-999;eor
         73;202303311049;    2;   0.00;-999;eor
         73;202303311050;    2;   0.00;-999;eor
         73;202303311051;    2;   0.00;-999;eor
         73;202303311052;    2;   0.00;-999;eor
         73;202303311053;    2;   0.00;-999;eor
         73;202303311054;    2;   0.00;-999;eor
         73;202303311055;    2;   0.00;-999;eor
         73;202303311056;    2;   0.00;-999;eor
         73;202303311057;    2;   0.00;-999;eor
         73;202303311058;    2;   0.00;-999;eor
         73;202303311059;    2;   0.00;-999;eor
         73;202303311100;    2;   0.00;-999;eor
         73;202303311101;    2;   0.00;-999;eor
         73;202303311102;    2;   0.00;-999;eor
         73;202303311103;    2;   0.00;-999;eor
         73;202303311104;    2;   0.00;-999;eor
         73;202303311105;    2;   0.00;-999;eor
         73;202303311106;    2;   0.00;-999;eor
         73;202303311107;    2;   0.00;-999;eor
         73;202303311108;    2;   0.00;-999;eor
         73;202303311109;    2;   0.00;-999;eor
         73;202303311110;    2;   0.00;-999;eor
         73;202303311111;    2;   0.00;-999;eor
         73;202303311112;    2;   0.00;-999;eor
         73;202303311113;    2;   0.00;-999;eor
         73;202303311114;    2;   0.00;-999;eor
         73;202303311115;    2;   0.00;-999;eor
         73;202303311116;    2;   0.00;-999;eor
         73;202303311117;    2;   0.00;-999;eor
         73;202303311118;    2;   0.00;-999;eor
         73;202303311119;    2;   0.00;-999;eor
         73;202303311120;    2;   0.00;-999;eor
         73;202303311121;    2;   0.00;-999;eor
         73;202303311122;    2;   0.00;-999;eor
         73;202303311123;    2;   0.00;-999;eor
         73;202303311124;    2;   0.00;-999;eor
         73;202303311125;    2;   0.00;-999;eor
         73;202303311126;    2;   0.00;-999;eor
         73;202303311127;    2;   0.00;-999;eor
         73;202303311128;    2;   0.00;-999;eor
         73;202303311129;    2;   0.00;-999;eor
         73;202303311130;    2;   0.00;-999;eor
         73;202303311131;    2;   0.00;-999;eor
         73;202303311132;    2;   0.00;-999;eor
         73;202303311133;    2;   0.00;-999;eor
         73;202303311134;    2;   0.00;-999;eor
         73;202303311135;    2;   0.00;-999;eor
         73;202303311136;    2;   0.00;-999;eor
         73;202303311137;    2;   0.00;-999;eor
         73;202303311138;    2;   0.00;-999;eor
         73;202303311139;    2;   0.00;-999;eor
         73;202303311140;    2;   0.00;-999;eor
         73;202303311141;    2;   0.00;-999;eor
         73;202303311142;    2;   0.00;-999;eor
         73;202303311143;    2;   0.00;-999;eor
         73;202303311144;    2;   0.00;-999;eor
         73;202303311145;    2;   0.00;-999;eor
         73;202303311146;    2;   0.00;-999;eor
         73;202303311147;    2;   0.00;-999;eor
         73;202303311148;    2;   0.00;-999;eor
         73;202303311149;    2;   0.00;-999;eor
         73;202303311150;    2;   0.00;-999;eor
         73;202303311151;    2;   0.00;-999;eor
         73;202303311152;    2;   0.00;-999;eor
         73;202303311153;    2;   0.00;-999;eor
         73;202303311154;    2;   0.00;-999;eor
         73;202303311155;    2;   0.00;-999;eor
         73;202303311156;    2;   0.00;-999;eor
         73;202303311157;    2;   0.00;-999;eor
         73;202303311158;    2;   0.00;-999;eor
         73;202303311159;    2;   0.00;-999;eor
         73;202303311200;    2;   0.00;-999;eor
         73;202303311201;    2;   0.00;-999;eor
         73;202303311202;    2;   0.00;-999;eor
         73;202303311203;    2;   0.00;-999;eor
         73;202303311204;    2;   0.00;-999;eor
         73;202303311205;    2;   0.00;-999;eor
         73;202303311206;    2;   0.00;-999;eor
         73;202303311207;    2;   0.00;-999;eor
         73;202303311208;    2;   0.00;-999;eor
         73;202303311209;    2;   0.00;-999;eor
         73;202303311210;    2;   0.00;-999;eor
         73;202303311211;    2;   0.00;-999;eor
         73;202303311212;    2;   0.00;-999;eor
         73;202303311213;    2;   0.00;-999;eor
         73;202303311214;    2;   0.00;-999;eor
         73;202303311215;    2;   0.00;-999;eor
         73;202303311216;    2;   0.00;-999;eor
         73;202303311217;    2;   0.00;-999;eor
         73;202303311218;    2;   0.00;-999;eor
         73;202303311219;    2;   0.00;-999;eor
         73;202303311220;    2;   0.00;-999;eor
         73;202303311221;    2;   0.00;-999;eor
         73;202303311222;    2;   0.00;-999;eor
         73;202303311223;    2;   0.00;-999;eor
         73;202303311224;    2;   0.00;-999;eor
         73;202303311225;    2;   0.00;-999;eor
         73;202303311226;    2;   0.00;-999;eor
         73;202303311227;    2;   0.00;-999;eor
         73;202303311228;    2;   0.00;-999;eor
         73;202303311229;    2;   0.00;-999;eor
         73;202303311230;    2;   0.00;-999;eor
         73;202303311231;    2;   0.00;-999;eor
         73;202303311232;    2;   0.00;-999;eor
         73;202303311233;    2;   0.00;-999;eor
         73;202303311234;    2;   0.00;-999;eor
         73;202303311235;    2;   0.00;-999;eor
         73;202303311236;    2;   0.00;-999;eor
         73;202303311237;    2;   0.00;-999;eor
         73;202303311238;    2;   0.00;-999;eor
         73;202303311239;    2;   0.00;-999;eor
         73;202303311240;    2;   0.00;-999;eor
         73;202303311241;    2;   0.00;-999;eor
         73;202303311242;    2;   0.00;-999;eor
         73;202303311243;    2;   0.00;-999;eor
         73;202303311244;    2;   0.00;-999;eor
         73;202303311245;    2;   0.00;-999;eor
         73;202303311246;    2;   0.00;-999;eor
         73;202303311247;    2;   0.00;-999;eor
         73;202303311248;    2;   0.00;-999;eor
         73;202303311249;    2;   0.00;-999;eor
         73;202303311250;    2;   0.00;-999;eor
         73;202303311251;    2;   0.00;-999;eor
         73;202303311252;    2;   0.00;-999;eor
         73;202303311253;    2;   0.00;-999;eor
         73;202303311254;    2;   0.00;-999;eor
         73;202303311255;    2;   0.00;-999;eor
         73;202303311256;    2;   0.00;-999;eor
         73;202303311257;    2;   0.00;-999;eor
         73;202303311258;    2;   0.00;-999;eor
         73;202303311259;    2;   0.00;-999;eor
         73;202303311300;    2;   0.00;-999;eor
         73;202303311301;    2;   0.00;-999;eor
         73;202303311302;    2;   0.00;-999;eor
         73;202303311303;    2;   0.00;-999;eor
         73;202303311304;    2;   0.00;-999;eor
         73;202303311305;    2;   0.00;-999;eor
         73;202303311306;    2;   0.00;-999;eor
         73;202303311307;    2;   0.00;-999;eor
         73;202303311308;    2;   0.00;-999;eor
         73;202303311309;    2;   0.00;-999;eor
         73;202303311310;    2;   0.00;-999;eor
         73;202303311311;    2;   0.00;-999;eor
         73;202303311312;    2;   0.00;-999;eor
         73;202303311313;    2;   0.00;-999;eor
         73;202303311314;    2;   0.00;-999;eor
         73;202303311315;    2;   0.00;-999;eor
         73;202303311316;    2;   0.00;-999;eor
         73;202303311317;    2;   0.00;-999;eor
         73;202303311318;    2;   0.00;-999;eor
         73;202303311319;    2;   0.00;-999;eor
         73;202303311320;    2;   0.00;-999;eor
         73;202303311321;    2;   0.00;-999;eor
         73;202303311322;    2;   0.00;-999;eor
         73;202303311323;    2;   0.00;-999;eor
         73;202303311324;    2;   0.00;-999;eor
         73;202303311325;    2;   0.00;-999;eor
         73;202303311326;    2;   0.00;-999;eor
         73;202303311327;    2;   0.00;-999;eor
         73;202303311328;    2;   0.00;-999;eor
         73;202303311329;    2;   0.00;-999;eor
         73;202303311330;    2;   0.00;-999;eor
         73;202303311331;    2;   0.00;-999;eor
         73;202303311332;    2;   0.00;-999;eor
         73;202303311333;    2;   0.00;-999;eor
         73;202303311334;    2;   0.00;-999;eor
         73;202303311335;    2;   0.00;-999;eor
         73;202303311336;    2;   0.00;-999;eor
         73;202303311337;    2;   0.00;-999;eor
         73;202303311338;    2;   0.00;-999;eor
         73;202303311339;    2;   0.00;-999;eor
         73;202303311340;    2;   0.00;-999;eor
         73;202303311341;    2;   0.00;-999;eor
         73;202303311342;    2;   0.00;-999;eor
         73;202303311343;    2;   0.00;-999;eor
         73;202303311344;    2;   0.00;-999;eor
         73;202303311345;    2;   0.00;-999;eor
         73;202303311346;    2;   0.00;-999;eor
         73;202303311347;    2;   0.00;-999;eor
         73;202303311348;    2;   0.00;-999;eor
         73;202303311349;    2;   0.00;-999;eor
         73;202303311350;    2;   0.00;-999;eor
         73;202303311351;    2;   0.00;-999;eor
         73;202303311352;    2;   0.00;-999;eor
         73;202303311353;    2;   0.00;-999;eor
         73;202303311354;    2;   0.00;-999;eor
         73;202303311355;    2;   0.00;-999;eor
         73;202303311356;    2;   0.00;-999;eor
         73;202303311357;    2;   0.00;-999;eor
         73;202303311358;    2;   0.00;-999;eor
         73;202303311359;    2;   0.00;-999;eor
         73;202303311400;    2;   0.00;-999;eor
         73;202303311401;    2;   0.00;-999;eor
         73;202303311402;    2;   0.00;-999;eor
         73;202303311403;    2;   0.00;-999;eor
         73;202303311404;    2;   0.00;-999;eor
         73;202303311405;    2;   0.00;-999;eor
         73;202303311406;    2;   0.00;-999;eor
         73;202303311407;    2;   0.00;-999;eor
         73;202303311408;    2;   0.00;-999;eor
         73;202303311409;    2;   0.00;-999;eor
         73;202303311410;    2;   0.00;-999;eor
         73;202303311411;    2;   0.00;-999;eor
         73;202303311412;    2;   0.00;-999;eor
         73;202303311413;    2;   0.00;-999;eor
         73;202303311414;    2;   0.00;-999;eor
         73;202303311415;    2;   0.00;-999;eor
         73;202303311416;    2;   0.00;-999;eor
         73;202303311417;    2;   0.00;-999;eor
         73;202303311418;    2;   0.00;-999;eor
         73;202303311419;    2;   0.00;-999;eor
         73;202303311420;    2;   0.00;-999;eor
         73;202303311421;    2;   0.00;-999;eor
         73;202303311422;    2;   0.00;-999;eor
         73;202303311423;    2;   0.00;-999;eor
         73;202303311424;    2;   0.00;-999;eor
         73;202303311425;    2;   0.00;-999;eor
         73;202303311426;    2;   0.00;-999;eor
         73;202303311427;    2;   0.00;-999;eor
         73;202303311428;    2;   0.00;-999;eor
         73;202303311429;    2;   0.00;-999;eor
         73;202303311430;    2;   0.00;-999;eor
         73;202303311431;    2;   0.00;-999;eor
         73;202303311432;    2;   0.00;-999;eor
         73;202303311433;    2;   0.00;-999;eor
         73;202303311434;    2;   0.00;-999;eor
         73;202303311435;    2;   0.00;-999;eor
         73;202303311436;    2;   0.00;-999;eor
         73;202303311437;    2;   0.00;-999;eor
         73;202303311438;    2;   0.00;-999;eor
         73;202303311439;    2;   0.00;-999;eor
         73;202303311440;    2;   0.00;-999;eor
         73;202303311441;    2;   0.00;-999;eor
         73;202303311442;    2;   0.00;-999;eor
         73;202303311443;    2;   0.00;-999;eor
         73;202303311444;    2;   0.00;-999;eor
         73;202303311445;    2;   0.03;-999;eor
         73;202303311446;    2;   0.00;-999;eor
         73;202303311447;    2;   0.10;-999;eor
         73;202303311448;    2;   0.03;-999;eor
         73;202303311449;    2;   0.02;-999;eor
         73;202303311450;    2;   0.01;-999;eor
         73;202303311451;    2;   0.02;-999;eor
         73;202303311452;    2;   0.37;-999;eor
         73;202303311453;    2;   0.67;-999;eor
         73;202303311454;    2;   0.39;-999;eor
         73;202303311455;    2;   0.32;-999;eor
         73;202303311456;    2;   0.08;-999;eor
         73;202303311457;    2;   0.05;-999;eor
         73;202303311458;    2;   0.01;-999;eor
         73;202303311459;    2;   0.01;-999;eor
         73;202303311500;    2;   0.01;-999;eor
         73;202303311501;    2;   0.00;-999;eor
         73;202303311502;    2;   0.00;-999;eor
         73;202303311503;    2;   0.00;-999;eor
         73;202303311504;    2;   0.00;-999;eor
         73;202303311505;    2;   0.00;-999;eor
         73;202303311506;    2;   0.00;-999;eor
         73;202303311507;    2;   0.00;-999;eor
         73;202303311508;    2;   0.00;-999;eor
         73;202303311509;    2;   0.00;-999;eor
         73;202303311510;    2;   0.00;-999;eor
         73;202303311511;    2;   0.00;-999;eor
         73;202303311512;    2;   0.00;-999;eor
         73;202303311513;    2;   0.00;-999;eor
         73;202303311514;    2;   0.00;-999;eor
         73;202303311515;    2;   0.00;-999;eor
         73;202303311516;    2;   0.00;-999;eor
         73;202303311517;    2;   0.01;-999;eor
         73;202303311518;    2;   0.00;-999;eor
         73;202303311519;    2;   0.00;-999;eor
         73;202303311520;    2;   0.00;-999;eor
         73;202303311521;    2;   0.00;-999;eor
         73;202303311522;    2;   0.00;-999;eor
         73;202303311523;    2;   0.00;-999;eor
         73;202303311524;    2;   0.00;-999;eor
         73;202303311525;    2;   0.00;-999;eor
         73;202303311526;    2;   0.00;-999;eor
         73;202303311527;    2;   0.00;-999;eor
         73;202303311528;    2;   0.00;-999;eor
         73;202303311529;    2;   0.00;-999;eor
         73;202303311530;    2;   0.00;-999;eor
         73;202303311531;    2;   0.00;-999;eor
         73;202303311532;    2;   0.00;-999;eor
         73;202303311533;    2;   0.00;-999;eor
         73;202303311534;    2;   0.00;-999;eor
         73;202303311535;    2;   0.00;-999;eor
         73;202303311536;    2;   0.00;-999;eor
         73;202303311537;    2;   0.00;-999;eor
         73;202303311538;    2;   0.00;-999;eor
         73;202303311539;    2;   0.00;-999;eor
         73;202303311540;    2;   0.00;-999;eor
         73;202303311541;    2;   0.00;-999;eor
         73;202303311542;    2;   0.00;-999;eor
         73;202303311543;    2;   0.00;-999;eor
         73;202303311544;    2;   0.00;-999;eor
         73;202303311545;    2;   0.00;-999;eor
         73;202303311546;    2;   0.00;-999;eor
         73;202303311547;    2;   0.00;-999;eor
         73;202303311548;    2;   0.00;-999;eor
         73;202303311549;    2;   0.00;-999;eor
         73;202303311550;    2;   0.00;-999;eor
         73;202303311551;    2;   0.00;-999;eor
         73;202303311552;    2;   0.00;-999;eor
         73;202303311553;    2;   0.00;-999;eor
         73;202303311554;    2;   0.00;-999;eor
         73;202303311555;    2;   0.00;-999;eor
         73;202303311556;    2;   0.00;-999;eor
         73;202303311557;    2;   0.00;-999;eor
         73;202303311558;    2;   0.00;-999;eor
         73;202303311559;    2;   0.00;-999;eor
         73;202303311600;    2;   0.00;-999;eor
         73;202303311601;    2;   0.00;-999;eor
         73;202303311602;    2;   0.00;-999;eor
         73;202303311603;    2;   0.00;-999;eor
         73;202303311604;    2;   0.00;-999;eor
         73;202303311605;    2;   0.00;-999;eor
         73;202303311606;    2;   0.00;-999;eor
         73;202303311607;    2;   0.00;-999;eor
         73;202303311608;    2;   0.00;-999;eor
         73;202303311609;    2;   0.00;-999;eor
         73;202303311610;    2;   0.00;-999;eor
         73;202303311611;    2;   0.00;-999;eor
         73;202303311612;    2;   0.00;-999;eor
         73;202303311613;    2;   0.00;-999;eor
         73;202303311614;    2;   0.00;-999;eor
         73;202303311615;    2;   0.00;-999;eor
         73;202303311616;    2;   0.00;-999;eor
         73;202303311617;    2;   0.00;-999;eor
         73;202303311618;    2;   0.00;-999;eor
         73;202303311619;    2;   0.00;-999;eor
         73;202303311620;    2;   0.00;-999;eor
         73;202303311621;    2;   0.00;-999;eor
         73;202303311622;    2;   0.00;-999;eor
         73;202303311623;    2;   0.00;-999;eor
         73;202303311624;    2;   0.00;-999;eor
         73;202303311625;    2;   0.00;-999;eor
         73;202303311626;    2;   0.00;-999;eor
         73;202303311627;    2;   0.00;-999;eor
         73;202303311628;    2;   0.00;-999;eor
         73;202303311629;    2;   0.00;-999;eor
         73;202303311630;    2;   0.00;-999;eor
         73;202303311631;    2;   0.00;-999;eor
         73;202303311632;    2;   0.00;-999;eor
         73;202303311633;    2;   0.00;-999;eor
         73;202303311634;    2;   0.00;-999;eor
         73;202303311635;    2;   0.00;-999;eor
         73;202303311636;    2;   0.00;-999;eor
         73;202303311637;    2;   0.00;-999;eor
         73;202303311638;    2;   0.00;-999;eor
         73;202303311639;    2;   0.00;-999;eor
         73;202303311640;    2;   0.00;-999;eor
         73;202303311641;    2;   0.00;-999;eor
         73;202303311642;    2;   0.00;-999;eor
         73;202303311643;    2;   0.01;-999;eor
         73;202303311644;    2;   0.00;-999;eor
         73;202303311645;    2;   0.00;-999;eor
         73;202303311646;    2;   0.00;-999;eor
         73;202303311647;    2;   0.00;-999;eor
         73;202303311648;    2;   0.00;-999;eor
         73;202303311649;    2;   0.00;-999;eor
         73;202303311650;    2;   0.00;-999;eor
         73;202303311651;    2;   0.00;-999;eor
         73;202303311652;    2;   0.00;-999;eor
         73;202303311653;    2;   0.00;-999;eor
         73;202303311654;    2;   0.00;-999;eor
         73;202303311655;    2;   0.00;-999;eor
         73;202303311656;    2;   0.00;-999;eor
         73;202303311657;    2;   0.00;-999;eor
         73;202303311658;    2;   0.00;-999;eor
         73;202303311659;    2;   0.00;-999;eor
         73;202303311700;    2;   0.00;-999;eor
         73;202303311701;    2;   0.00;-999;eor
         73;202303311702;    2;   0.00;-999;eor
         73;202303311703;    2;   0.00;-999;eor
         73;202303311704;    2;   0.00;-999;eor
         73;202303311705;    2;   0.00;-999;eor
         73;202303311706;    2;   0.00;-999;eor
         73;202303311707;    2;   0.00;-999;eor
         73;202303311708;    2;   0.00;-999;eor
         73;202303311709;    2;   0.00;-999;eor
         73;202303311710;    2;   0.00;-999;eor
         73;202303311711;    2;   0.00;-999;eor
         73;202303311712;    2;   0.00;-999;eor
         73;202303311713;    2;   0.00;-999;eor
         73;202303311714;    2;   0.00;-999;eor
         73;202303311715;    2;   0.00;-999;eor
         73;202303311716;    2;   0.00;-999;eor
         73;202303311717;    2;   0.00;-999;eor
         73;202303311718;    2;   0.00;-999;eor
         73;202303311719;    2;   0.00;-999;eor
         73;202303311720;    2;   0.00;-999;eor
         73;202303311721;    2;   0.00;-999;eor
         73;202303311722;    2;   0.00;-999;eor
         73;202303311723;    2;   0.00;-999;eor
         73;202303311724;    2;   0.00;-999;eor
         73;202303311725;    2;   0.00;-999;eor
         73;202303311726;    2;   0.00;-999;eor
         73;202303311727;    2;   0.00;-999;eor
         73;202303311728;    2;   0.00;-999;eor
         73;202303311729;    2;   0.00;-999;eor
         73;202303311730;    2;   0.00;-999;eor
         73;202303311731;    2;   0.00;-999;eor
         73;202303311732;    2;   0.02;-999;eor
         73;202303311733;    2;   0.01;-999;eor
         73;202303311734;    2;   0.00;-999;eor
         73;202303311735;    2;   0.00;-999;eor
         73;202303311736;    2;   0.01;-999;eor
         73;202303311737;    2;   0.00;-999;eor
         73;202303311738;    2;   0.01;-999;eor
         73;202303311739;    2;   0.00;-999;eor
         73;202303311740;    2;   0.08;-999;eor
         73;202303311741;    2;   0.04;-999;eor
         73;202303311742;    2;   0.01;-999;eor
         73;202303311743;    2;   0.08;-999;eor
         73;202303311744;    2;   0.11;-999;eor
         73;202303311745;    2;   0.16;-999;eor
         73;202303311746;    2;   0.18;-999;eor
         73;202303311747;    2;   0.11;-999;eor
         73;202303311748;    2;   0.05;-999;eor
         73;202303311749;    2;   0.03;-999;eor
         73;202303311750;    2;   0.01;-999;eor
         73;202303311751;    2;   0.01;-999;eor
         73;202303311752;    2;   0.00;-999;eor
         73;202303311753;    2;   0.01;-999;eor
         73;202303311754;    2;   0.00;-999;eor
         73;202303311755;    2;   0.00;-999;eor
         73;202303311756;    2;   0.00;-999;eor
         73;202303311757;    2;   0.00;-999;eor
         73;202303311758;    2;   0.00;-999;eor
         73;202303311759;    2;   0.00;-999;eor
         73;202303311800;    2;   0.00;-999;eor
         73;202303311801;    2;   0.00;-999;eor
         73;202303311802;    2;   0.00;-999;eor
         73;202303311803;    2;   0.00;-999;eor
         73;202303311804;    2;   0.00;-999;eor
         73;202303311805;    2;   0.00;-999;eor
         73;202303311806;    2;   0.00;-999;eor
         73;202303311807;    2;   0.00;-999;eor
         73;202303311808;    2;   0.00;-999;eor
         73;202303311809;    2;   0.00;-999;eor
         73;202303311810;    2;   0.00;-999;eor
         73;202303311811;    2;   0.00;-999;eor
         73;202303311812;    2;   0.00;-999;eor
         73;202303311813;    2;   0.00;-999;eor
         73;202303311814;    2;   0.00;-999;eor
         73;202303311815;    2;   0.00;-999;eor
         73;202303311816;    2;   0.00;-999;eor
         73;202303311817;    2;   0.00;-999;eor
         73;202303311818;    2;   0.00;-999;eor
         73;202303311819;    2;   0.00;-999;eor
         73;202303311820;    2;   0.00;-999;eor
         73;202303311821;    2;   0.00;-999;eor
         73;202303311822;    2;   0.00;-999;eor
         73;202303311823;    2;   0.00;-999;eor
         73;202303311824;    2;   0.01;-999;eor
         73;202303311825;    2;   0.00;-999;eor
         73;202303311826;    2;   0.00;-999;eor
         73;202303311827;    2;   0.00;-999;eor
         73;202303311828;    2;   0.00;-999;eor
         73;202303311829;    2;   0.00;-999;eor
         73;202303311830;    2;   0.00;-999;eor
         73;202303311831;    2;   0.00;-999;eor
         73;202303311832;    2;   0.00;-999;eor
         73;202303311833;    2;   0.00;-999;eor
         73;202303311834;    2;   0.00;-999;eor
         73;202303311835;    2;   0.00;-999;eor
         73;202303311836;    2;   0.00;-999;eor
         73;202303311837;    2;   0.00;-999;eor
         73;202303311838;    2;   0.00;-999;eor
         73;202303311839;    2;   0.00;-999;eor
         73;202303311840;    2;   0.00;-999;eor
         73;202303311841;    2;   0.00;-999;eor
         73;202303311842;    2;   0.00;-999;eor
         73;202303311843;    2;   0.00;-999;eor
         73;202303311844;    2;   0.00;-999;eor
         73;202303311845;    2;   0.00;-999;eor
         73;202303311846;    2;   0.00;-999;eor
         73;202303311847;    2;   0.00;-999;eor
         73;202303311848;    2;   0.00;-999;eor
         73;202303311849;    2;   0.00;-999;eor
         73;202303311850;    2;   0.00;-999;eor
         73;202303311851;    2;   0.00;-999;eor
         73;202303311852;    2;   0.00;-999;eor
         73;202303311853;    2;   0.00;-999;eor
         73;202303311854;    2;   0.00;-999;eor
         73;202303311855;    2;   0.00;-999;eor
         73;202303311856;    2;   0.00;-999;eor
         73;202303311857;    2;   0.00;-999;eor
         73;202303311858;    2;   0.00;-999;eor
         73;202303311859;    2;   0.00;-999;eor
         73;202303311900;    2;   0.00;-999;eor
         73;202303311901;    2;   0.00;-999;eor
         73;202303311902;    2;   0.00;-999;eor
         73;202303311903;    2;   0.00;-999;eor
         73;202303311904;    2;   0.00;-999;eor
         73;202303311905;    2;   0.00;-999;eor
         73;202303311906;    2;   0.00;-999;eor
         73;202303311907;    2;   0.00;-999;eor
         73;202303311908;    2;   0.00;-999;eor
         73;202303311909;    2;   0.00;-999;eor
         73;202303311910;    2;   0.00;-999;eor
         73;202303311911;    2;   0.00;-999;eor
         73;202303311912;    2;   0.00;-999;eor
         73;202303311913;    2;   0.00;-999;eor
         73;202303311914;    2;   0.00;-999;eor
         73;202303311915;    2;   0.00;-999;eor
         73;202303311916;    2;   0.00;-999;eor
         73;202303311917;    2;   0.00;-999;eor
         73;202303311918;    2;   0.00;-999;eor
         73;202303311919;    2;   0.00;-999;eor
         73;202303311920;    2;   0.00;-999;eor
         73;202303311921;    2;   0.00;-999;eor
         73;202303311922;    2;   0.00;-999;eor
         73;202303311923;    2;   0.00;-999;eor
         73;202303311924;    2;   0.00;-999;eor
         73;202303311925;    2;   0.00;-999;eor
         73;202303311926;    2;   0.00;-999;eor
         73;202303311927;    2;   0.00;-999;eor
         73;202303311928;    2;   0.00;-999;eor
         73;202303311929;    2;   0.00;-999;eor
         73;202303311930;    2;   0.00;-999;eor
         73;202303311931;    2;   0.00;-999;eor
         73;202303311932;    2;   0.00;-999;eor
         73;202303311933;    2;   0.00;-999;eor
         73;202303311934;    2;   0.00;-999;eor
         73;202303311935;    2;   0.00;-999;eor
         73;202303311936;    2;   0.00;-999;eor
         73;202303311937;    2;   0.00;-999;eor
         73;202303311938;    2;   0.00;-999;eor
         73;202303311939;    2;   0.00;-999;eor
         73;202303311940;    2;   0.00;-999;eor
         73;202303311941;    2;   0.00;-999;eor
         73;202303311942;    2;   0.00;-999;eor
         73;202303311943;    2;   0.00;-999;eor
         73;202303311944;    2;   0.00;-999;eor
         73;202303311945;    2;   0.00;-999;eor
         73;202303311946;    2;   0.00;-999;eor
         73;202303311947;    2;   0.00;-999;eor
         73;202303311948;    2;   0.00;-999;eor
         73;202303311949;    2;   0.00;-999;eor
         73;202303311950;    2;   0.00;-999;eor
         73;202303311951;    2;   0.00;-999;eor
         73;202303311952;    2;   0.00;-999;eor
         73;202303311953;    2;   0.00;-999;eor
         73;202303311954;    2;   0.00;-999;eor
         73;202303311955;    2;   0.00;-999;eor
         73;202303311956;    2;   0.00;-999;eor
         73;202303311957;    2;   0.00;-999;eor
         73;202303311958;    2;   0.00;-999;eor
         73;202303311959;    2;   0.00;-999;eor
         73;202303312000;    2;   0.00;-999;eor
         73;202303312001;    2;   0.00;-999;eor
         73;202303312002;    2;   0.00;-999;eor
         73;202303312003;    2;   0.00;-999;eor
         73;202303312004;    2;   0.00;-999;eor
         73;202303312005;    2;   0.00;-999;eor
         73;202303312006;    2;   0.00;-999;eor
         73;202303312007;    2;   0.00;-999;eor
         73;202303312008;    2;   0.00;-999;eor
         73;202303312009;    2;   0.00;-999;eor
         73;202303312010;    2;   0.00;-999;eor
         73;202303312011;    2;   0.00;-999;eor
         73;202303312012;    2;   0.00;-999;eor
         73;202303312013;    2;   0.00;-999;eor
         73;202303312014;    2;   0.00;-999;eor
         73;202303312015;    2;   0.00;-999;eor
         73;202303312016;    2;   0.00;-999;eor
         73;202303312017;    2;   0.00;-999;eor
         73;202303312018;    2;   0.00;-999;eor
         73;202303312019;    2;   0.00;-999;eor
         73;202303312020;    2;   0.00;-999;eor
         73;202303312021;    2;   0.00;-999;eor
         73;202303312022;    2;   0.00;-999;eor
         73;202303312023;    2;   0.00;-999;eor
         73;202303312024;    2;   0.00;-999;eor
         73;202303312025;    2;   0.00;-999;eor
         73;202303312026;    2;   0.00;-999;eor
         73;202303312027;    2;   0.00;-999;eor
         73;202303312028;    2;   0.00;-999;eor
         73;202303312029;    2;   0.00;-999;eor
         73;202303312030;    2;   0.00;-999;eor
         73;202303312031;    2;   0.00;-999;eor
         73;202303312032;    2;   0.00;-999;eor
         73;202303312033;    2;   0.00;-999;eor
         73;202303312034;    2;   0.00;-999;eor
         73;202303312035;    2;   0.00;-999;eor
         73;202303312036;    2;   0.00;-999;eor
         73;202303312037;    2;   0.00;-999;eor
         73;202303312038;    2;   0.00;-999;eor
         73;202303312039;    2;   0.00;-999;eor
         73;202303312040;    2;   0.00;-999;eor
         73;202303312041;    2;   0.00;-999;eor
         73;202303312042;    2;   0.00;-999;eor
         73;202303312043;    2;   0.00;-999;eor
         73;202303312044;    2;   0.00;-999;eor
         73;202303312045;    2;   0.00;-999;eor
         73;202303312046;    2;   0.00;-999;eor
         73;202303312047;    2;   0.00;-999;eor
         73;202303312048;    2;   0.00;-999;eor
         73;202303312049;    2;   0.00;-999;eor
         73;202303312050;    2;   0.00;-999;eor
         73;202303312051;    2;   0.00;-999;eor
         73;202303312052;    2;   0.00;-999;eor
         73;202303312053;    2;   0.00;-999;eor
         73;202303312054;    2;   0.00;-999;eor
